iter	Logloss
5754	0.3836501489
5755	0.3836374555
5756	0.3836231767
5757	0.383613746
5758	0.3836078679
5759	0.3836020047
5760	0.383598383
5761	0.3835871568
5762	0.3835832786
5763	0.3835688749
5764	0.3835617497
5765	0.3835553555
5766	0.3835437616
5767	0.3835346612
5768	0.383530719
5769	0.3835223915
5770	0.3835073142
5771	0.3835008677
5772	0.3834917303
5773	0.383483846
5774	0.383469268
5775	0.3834567794
5776	0.383449119
5777	0.3834343165
5778	0.3834211941
5779	0.38341393
5780	0.3834003226
5781	0.3833933592
5782	0.3833861848
5783	0.3833809093
5784	0.3833714087
5785	0.3833625677
5786	0.3833502272
5787	0.3833346072
5788	0.3833287707
5789	0.3833239588
5790	0.3833142817
5791	0.3833118791
5792	0.3833008891
5793	0.3832852743
5794	0.3832771904
5795	0.3832690104
5796	0.3832614361
5797	0.3832510408
5798	0.3832420932
5799	0.3832380112
5800	0.383229741
5801	0.3832197535
5802	0.383209846
5803	0.3832017513
5804	0.3831881184
5805	0.3831831306
5806	0.3831758917
5807	0.3831675179
5808	0.383156356
5809	0.383148294
5810	0.3831424022
5811	0.3831349131
5812	0.3831278036
5813	0.3831178236
5814	0.3831084727
5815	0.3830970122
5816	0.3830904434
5817	0.3830836281
5818	0.3830768998
5819	0.3830622273
5820	0.3830557227
5821	0.3830470729
5822	0.3830383349
5823	0.3830269395
5824	0.3830186387
5825	0.3830032143
5826	0.3829903095
5827	0.3829828506
5828	0.3829736597
5829	0.3829620872
5830	0.3829469665
5831	0.3829399733
5832	0.3829313745
5833	0.3829212562
5834	0.3829131055
5835	0.3828947398
5836	0.3828812784
5837	0.3828728078
5838	0.382862204
5839	0.3828514783
5840	0.3828442282
5841	0.3828386463
5842	0.3828343302
5843	0.3828247276
5844	0.3828171399
5845	0.3828117704
5846	0.3828058213
5847	0.3827964624
5848	0.3827826887
5849	0.3827717346
5850	0.3827656981
5851	0.3827585865
5852	0.382750291
5853	0.3827392953
5854	0.3827283102
5855	0.3827206877
5856	0.3827064393
5857	0.3826984463
5858	0.3826907688
5859	0.382679921
5860	0.3826744398
5861	0.3826634207
5862	0.3826543967
5863	0.3826456748
5864	0.3826370245
5865	0.3826245267
5866	0.3826152115
5867	0.3826038525
5868	0.3825881208
5869	0.3825751414
5870	0.3825674334
5871	0.3825590708
5872	0.3825529537
5873	0.382542117
5874	0.382535317
5875	0.382524255
5876	0.3825168051
5877	0.3825104488
5878	0.3825008823
5879	0.3824884151
5880	0.3824818446
5881	0.3824720908
5882	0.3824619255
5883	0.3824502661
5884	0.3824382189
5885	0.3824319587
5886	0.3824271443
5887	0.3824211527
5888	0.3824136501
5889	0.3824022401
5890	0.3823918493
5891	0.3823834062
5892	0.3823761463
5893	0.3823634534
5894	0.3823548857
5895	0.3823437494
5896	0.3823386467
5897	0.3823292431
5898	0.3823162287
5899	0.3823074461
5900	0.3823012551
5901	0.3822959819
5902	0.3822868516
5903	0.3822794283
5904	0.3822749246
5905	0.3822635151
5906	0.3822526479
5907	0.3822441588
5908	0.3822355123
5909	0.3822291744
5910	0.3822178894
5911	0.3822085747
5912	0.3822004827
5913	0.3821959939
5914	0.382187725
5915	0.3821806392
5916	0.3821705259
5917	0.3821631115
5918	0.3821528303
5919	0.3821479577
5920	0.382141278
5921	0.3821310681
5922	0.3821269842
5923	0.3821166354
5924	0.3821049932
5925	0.3820988786
5926	0.3820890655
5927	0.3820829056
5928	0.3820733358
5929	0.3820630298
5930	0.3820511538
5931	0.3820423256
5932	0.3820345002
5933	0.3820259881
5934	0.3820177666
5935	0.3820095834
5936	0.38200645
5937	0.3819990063
5938	0.3819944023
5939	0.3819864165
5940	0.3819783658
5941	0.3819688058
5942	0.3819649217
5943	0.381955147
5944	0.3819470121
5945	0.3819420918
5946	0.3819345336
5947	0.3819226784
5948	0.3819163815
5949	0.3819093557
5950	0.3819035597
5951	0.3818971407
5952	0.3818880421
5953	0.3818737312
5954	0.3818653144
5955	0.3818495867
5956	0.3818395663
5957	0.3818282089
5958	0.381821519
5959	0.381814232
5960	0.3818024455
5961	0.3817946751
5962	0.3817887833
5963	0.3817788844
5964	0.3817693291
5965	0.3817612026
5966	0.3817547746
5967	0.3817426205
5968	0.3817344376
5969	0.3817296797
5970	0.3817188844
5971	0.3817068374
5972	0.3816938265
5973	0.381682922
5974	0.3816688484
5975	0.3816597489
5976	0.3816473404
5977	0.3816360846
5978	0.3816266811
5979	0.3816143347
5980	0.3816025988
5981	0.3815969574
5982	0.3815916175
5983	0.3815789773
5984	0.3815630723
5985	0.3815532391
5986	0.3815440285
5987	0.3815392642
5988	0.3815329655
5989	0.38152641
5990	0.3815162529
5991	0.3815069532
5992	0.3814997074
5993	0.3814935903
5994	0.3814837665
5995	0.3814727745
5996	0.3814550028
5997	0.3814472793
5998	0.3814346646
5999	0.3814282851
6000	0.3814190267
6001	0.3814133078
6002	0.3814030575
6003	0.3813958705
6004	0.3813857888
6005	0.3813801528
6006	0.3813700157
6007	0.3813612862
6008	0.38135134
6009	0.3813408457
6010	0.3813348588
6011	0.3813260984
6012	0.3813181794
6013	0.3813121267
6014	0.3813026215
6015	0.3812969129
6016	0.3812915777
6017	0.3812817938
6018	0.3812703209
6019	0.3812632106
6020	0.3812533743
6021	0.3812500788
6022	0.3812422338
6023	0.3812332469
6024	0.3812160187
6025	0.3812028294
6026	0.381199503
6027	0.3811962398
6028	0.3811859015
6029	0.3811736235
6030	0.3811666976
6031	0.381157273
6032	0.3811467328
6033	0.3811407698
6034	0.3811324439
6035	0.381122249
6036	0.3811151599
6037	0.3811061186
6038	0.3810988211
6039	0.3810904393
6040	0.3810811889
6041	0.3810740134
6042	0.3810683226
6043	0.3810597764
6044	0.381047431
6045	0.3810386848
6046	0.3810306184
6047	0.381020438
6048	0.3810116834
6049	0.3809970561
6050	0.3809915471
6051	0.3809874647
6052	0.3809792182
6053	0.3809716965
6054	0.380965046
6055	0.3809570682
6056	0.3809426705
6057	0.380932652
6058	0.3809258956
6059	0.3809187265
6060	0.3809056856
6061	0.3808985614
6062	0.3808834161
6063	0.3808758534
6064	0.3808678474
6065	0.3808560205
6066	0.3808506295
6067	0.3808456821
6068	0.3808370772
6069	0.3808297405
6070	0.3808208499
6071	0.3808166
